2019-06-10,208042400
2019-06-11,107140400
2019-06-12,69330800
2019-06-13,63482400
2019-06-14,61672200
2019-06-17,47269400
2019-06-18,104106200
2019-06-19,156615200
2019-06-20,93589200
2019-06-21,145919600
2019-06-24,70252200
2019-06-25,59303200
2019-06-26,72115200
2019-06-27,63152000
2019-06-28,61888000
2019-07-01,61455600
2019-07-02,64875600
2019-07-03,93933600
2019-07-04,31578600
2019-07-05,186756200
2019-07-08,105905600
2019-07-09,88590800
2019-07-10,100964600
2019-07-11,70231200
2019-07-12,73474000
2019-07-15,89444800
2019-07-16,146626400
2019-07-17,128231000
2019-07-18,142262000
2019-07-19,104530000
2019-07-22,82851000
2019-07-23,74981800
2019-07-24,65565800
2019-07-25,77462000
2019-07-26,62727400
2019-07-29,55206400
2019-07-30,87075600
2019-07-31,59008800
2019-08-01,96731000
2019-08-02,103727000
2019-08-05,129862600
2019-08-06,157132400
2019-08-07,103932800
2019-08-08,85711800
2019-08-09,39017600
2019-08-12,69256600
2019-08-13,68067800
2019-08-14,107613000
2019-08-15,57456400
2019-08-16,47693000
2019-08-19,38551200
2019-08-20,75396200
2019-08-21,49841400
2019-08-22,77652800
2019-08-23,44535800
2019-08-26,78614600
2019-08-27,153201600
2019-08-28,96082400
2019-08-29,63748800
2019-08-30,106370600
2019-09-02,37622200
2019-09-03,96998200
2019-09-04,74434600
2019-09-05,78642800
2019-09-06,88646000
2019-09-09,55841400
2019-09-10,52070400
2019-09-11,80777800
2019-09-12,84564600
2019-09-13,28700200
2019-09-16,66615800
2019-09-17,70992200
2019-09-18,53708400
2019-09-19,35941600
2019-09-20,104743400
2019-09-23,49012600
2019-09-24,52110000
2019-09-25,37565400
2019-09-26,45471400
2019-09-27,44329400
2019-09-30,58294000
2019-10-01,31243400
2019-10-02,129586200
2019-10-03,146789000
2019-10-04,69121800
2019-10-07,36656400
2019-10-08,104992000
2019-10-09,55131400
2019-10-10,120255400
2019-10-11,96816400
2019-10-14,65272800
2019-10-15,94139600
2019-10-16,118973800
2019-10-17,150037800
2019-10-18,117544400
2019-10-21,83622800
2019-10-22,62050200
2019-10-23,98440400
2019-10-24,132797200
2019-10-25,105735200
2019-10-28,46389600
2019-10-29,91735400
2019-10-30,47667200
2019-10-31,78160000
2019-11-01,24366800
2019-11-04,56584800
2019-11-05,94253000
2019-11-06,113175200
2019-11-07,78753600
2019-11-08,76355000
2019-11-11,45212000
2019-11-12,52900800
2019-11-13,75148400
2019-11-14,66698600
2019-11-15,47017200
2019-11-18,61287000
2019-11-19,67006200
2019-11-20,46727600
2019-11-21,60944600
2019-11-22,40452800
2019-11-25,47676200
2019-11-26,173533200
2019-11-27,72928800
2019-11-28,56275200
2019-11-29,53250600
2019-12-02,74561000
2019-12-03,79039000
2019-12-04,65802200
2019-12-05,74217800
2019-12-06,53720600
2019-12-09,72098600
2019-12-10,132230000
2019-12-11,68454200
2019-12-12,79738600
2019-12-13,127472400
2019-12-16,96037400
2019-12-17,100790000
2019-12-18,123281600
2019-12-19,112903200
2019-12-20,150472200
2019-12-23,131246800
2019-12-26,140936400
2019-12-27,58182800
2019-12-30,78005800
2020-01-02,37379800
2020-01-03,70294600
2020-01-06,61892000
2020-01-07,70895600
2020-01-08,105080600
2020-01-09,75587000
2020-01-10,64231800
2020-01-13,75399600
2020-01-14,104134400
2020-01-15,89795200
2020-01-16,145432200
2020-01-17,130500200
2020-01-20,24031800
2020-01-21,39166600
2020-01-22,122175200
2020-01-23,83127800
2020-01-24,154702000
2020-01-27,98280000
2020-01-28,69349600
2020-01-29,109661000
2020-01-30,85395600
2020-01-31,157661000
2020-02-03,87271800
2020-02-04,138857400
2020-02-05,130211200
2020-02-06,111029400
2020-02-07,86438600
2020-02-10,78553800
2020-02-11,98520200
2020-02-12,104678800
2020-02-13,87904000
2020-02-14,41345200
2020-02-17,29816600
2020-02-18,65442000
2020-02-19,121614200
2020-02-20,114537600
2020-02-21,91798000
2020-02-24,128768800
2020-02-25,105951800
2020-02-26,198171000
2020-02-27,223088600
2020-02-28,188868200
2020-03-02,101550200
2020-03-03,96445200
2020-03-04,92555400
2020-03-05,104748600
2020-03-06,72311200
2020-03-09,113132400
2020-03-10,114052000
2020-03-11,97168800
2020-03-12,91578200
2020-03-13,238623800
2020-03-16,0
2020-03-17,186380400
2020-03-18,215103400
2020-03-19,167876200
2020-03-20,478236600
2020-03-23,59985800
2020-03-24,237296200
2020-03-26,386557200
2020-03-27,396812000
2020-03-30,39766600
2020-03-31,208047600
2020-04-01,152367000
2020-04-02,132225200
2020-04-03,105225600
2020-04-06,113980400
2020-04-07,191464600
2020-04-08,155834800
2020-04-09,163570800
2020-04-13,115331000
2020-04-14,132848000
2020-04-15,124661000
2020-04-16,215224000
2020-04-17,163407600
2020-04-20,120672000
2020-04-21,92203200
2020-04-22,126786800
2020-04-23,115336400
2020-04-24,131631400
2020-04-27,205382600
2020-04-28,157370600
2020-04-29,192650200
2020-04-30,229509600
2020-05-04,80572600
2020-05-05,185282400
2020-05-06,138733000
2020-05-08,127482200
2020-05-11,83552200
2020-05-12,188578000
2020-05-13,134821600
2020-05-14,141388800
2020-05-15,227234200
2020-05-18,158710600
2020-05-19,199655000
2020-05-20,237644400
2020-05-26,180545000
2020-05-27,124329600
2020-05-28,265460200
2020-05-29,350546800
2020-06-02,207635400
2020-06-03,296607800
2020-06-04,169836200
2020-06-05,185391000
2020-06-08,292605200
2020-06-09,147413600
2020-06-10,289644200
2020-06-11,364783800
2020-06-12,289959400
2020-06-15,169814600
2020-06-16,146116600
2020-06-17,213944600
2020-06-18,152175200
2020-06-19,126356800
2020-06-22,66825000
2020-06-23,95010400
2020-06-24,278417000
2020-06-25,146123000
2020-06-26,85829000
2020-06-29,99123000
2020-06-30,113994400
2020-07-01,67747600
2020-07-02,80606600
2020-07-03,57839800
2020-07-06,90019000
2020-07-07,80447600
2020-07-08,149466800
2020-07-09,98277200
2020-07-10,77850000
2020-07-13,72688200
2020-07-14,78259800
2020-07-15,60755400
2020-07-16,43859400
2020-07-17,60177000
2020-07-20,52111600
2020-07-21,145051400
2020-07-22,119245000
2020-07-23,145829600
2020-07-24,66603400
2020-07-27,58848200
2020-07-28,74524600
2020-07-29,69737200
2020-07-30,52644600
2020-08-03,259720800
2020-08-04,89173800
2020-08-05,133844600
2020-08-06,90911200
2020-08-07,57228800
2020-08-10,50162400
2020-08-11,117978200
2020-08-12,92910400
2020-08-13,85989200
2020-08-14,66653400
2020-08-18,115981200
2020-08-19,64511800
2020-08-24,132486400
2020-08-25,132365800
2020-08-26,78703400
2020-08-27,93450200
2020-08-28,75655000
2020-08-31,222818800
2020-09-01,85330800
2020-09-02,93203600
2020-09-03,129014800
2020-09-04,106844400
2020-09-07,100673600
2020-09-08,60346000
2020-09-09,98282200
2020-09-10,172775200
2020-09-11,271155800
2020-09-14,143569800
2020-09-15,128927400
2020-09-16,57936000
2020-09-17,76432000
2020-09-18,91596600
2020-09-21,52930000
2020-09-22,113596600
2020-09-23,84710800
2020-09-24,121965000
2020-09-25,140455600
2020-09-28,99702600
2020-09-29,111325600
2020-09-30,151529800
2020-10-01,78954200
2020-10-02,99143400
2020-10-05,74300800
2020-10-06,89104400
2020-10-07,88748600
2020-10-08,88763400
2020-10-09,90248600
2020-10-12,77947000
2020-10-13,69863400
2020-10-14,109787200
2020-10-15,77289200
2020-10-16,67817800
2020-10-19,58936200
2020-10-20,77213200
2020-10-21,113901800
2020-10-22,138701400
2020-10-23,65900200
2020-10-26,188574400
2020-10-27,112695800
2020-11-02,216862800
2020-11-03,75963400
2020-11-04,152817400
2020-11-05,175877400
2020-11-06,164219000
2020-11-09,122653200
2020-11-10,249588800
2020-11-11,166490200
2020-11-12,136150600
2020-11-13,122043800
2020-11-16,133917600
2020-11-17,106261600
2020-11-18,124936000
2020-11-19,94808200
2020-11-20,100573600
2020-11-23,106905400
2020-11-24,140929200
2020-11-25,197704000
2020-11-26,132275400
2020-11-27,124346800
2020-11-30,307900800
2020-12-01,176568000
2020-12-02,114721600
2020-12-03,155342400
2020-12-04,74976000
2020-12-07,133585800
2020-12-08,70350400
2020-12-10,187847000
2020-12-11,94541800
2020-12-14,94645200
2020-12-15,135663800
2020-12-16,97361800
2020-12-17,109966000
2020-12-18,142797800
2020-12-21,83174600
2020-12-22,165929800
2020-12-23,110032400
2020-12-28,75527000
2020-12-29,57422600
2020-12-30,88941400
2021-01-04,61058000
2021-01-05,69928200
2021-01-06,87109000
2021-01-07,80114200
2021-01-08,93635600
2021-01-11,212763000
2021-01-12,168626000
2021-01-13,107392200
2021-01-14,70295000
2021-01-15,77235600
2021-01-18,119006800
2021-01-19,77834600
2021-01-20,220934600
2021-01-21,82052000
2021-01-22,117367200
2021-01-25,100647600
2021-01-26,206712400
2021-01-27,171581400
2021-01-28,135745000
2021-01-29,334227600
2021-02-01,242540200
2021-02-02,160482800
2021-02-03,167044600
2021-02-04,139040400
2021-02-05,97199600
2021-02-08,125050800
2021-02-09,208380400
2021-02-10,102693600
2021-02-11,35879400
2021-02-15,48995200
2021-02-16,63202000
2021-02-17,117413600
2021-02-18,113989000
2021-02-19,102020400
2021-02-22,107680600
2021-02-23,89107800
2021-02-24,82498600
2021-02-25,133614800
2021-02-26,246190600
2021-03-01,220785400
2021-03-02,163296600
2021-03-03,78532200
2021-03-04,120612600
2021-03-05,87239000
2021-03-08,54098000
2021-03-09,111838800
2021-03-10,51903000
2021-03-12,159202400
2021-03-15,79922400
2021-03-16,112248400
2021-03-17,50841200
2021-03-18,152427600
2021-03-19,150713800
2021-03-22,115979200
2021-03-23,97289600
2021-03-24,115254200
2021-03-25,71666600
2021-03-26,84478000
2021-03-29,79520400
2021-03-30,41180600
2021-03-31,159155800
2021-04-01,77715200
2021-04-05,39468400
2021-04-06,29650600
2021-04-07,46420200
2021-04-08,88449600
2021-04-09,126420200
2021-04-12,48429000
2021-04-13,76327000
2021-04-14,80914000
2021-04-15,68337400
2021-04-16,63194400
2021-04-19,43598600
2021-04-20,63882600
2021-04-21,65425600
2021-04-22,71452000
2021-04-23,104928400
2021-04-26,115305000
2021-04-27,96850800
2021-04-28,161162600
2021-04-29,82870600
2021-04-30,69941600
2021-05-03,65334000
2021-05-04,56355200
2021-05-05,45851800
2021-05-06,37091000
2021-05-07,65331800
2021-05-10,35481400
2021-05-11,69381800
2021-05-17,95099800
2021-05-18,73965200
2021-05-19,98436000
2021-05-20,69610000
2021-05-21,140453000
2021-05-24,54897600
2021-05-25,90594400
2021-05-27,353889800
2021-05-28,78305800
2021-05-31,96660000
2021-06-02,157335600
2021-06-03,86426400
2021-06-04,76307800
2021-06-07,42514400
2021-06-08,57084000
2021-06-09,47078600
2021-06-10,43543600
2021-06-11,77757800
2021-06-14,50043400
2021-06-15,107187800
2021-06-16,90051600
2021-06-17,146517200
2021-06-18,201335400
2021-06-21,138949200
2021-06-22,96680600
2021-06-23,66074200
2021-06-24,52248000
2021-06-25,61052000
2021-06-28,127109000
2021-06-29,96970800
2021-06-30,146560200
2021-07-01,87385400
2021-07-02,80422400
2021-07-05,29242400
2021-07-06,56066200
2021-07-07,96691000
2021-07-08,81459000
2021-07-09,50822400
2021-07-12,39692600
2021-07-13,65117000
2021-07-14,59225200
2021-07-15,94438400
2021-07-16,39567600
2021-07-19,31460200
2021-07-21,87100200
2021-07-22,55171400
2021-07-23,37457600
2021-07-26,77160200
2021-07-27,79279400
2021-07-28,41266000
2021-07-29,68168400
2021-07-30,92132400
2021-08-02,68571000
2021-08-03,70957400
2021-08-04,67410400
2021-08-05,140254000
2021-08-06,63682000
2021-08-09,50317400
2021-08-10,54893400
2021-08-12,51328800
2021-08-13,41771600
2021-08-16,53074000
2021-08-18,141229400
2021-08-19,101976800
2021-08-20,62841600
2021-08-23,46346200
2021-08-24,85217600
2021-08-25,60726800
2021-08-26,55050200
2021-08-27,35765000
2021-08-30,65062000
2021-08-31,135700400
2021-09-01,70082000
2021-09-02,51554400
2021-09-03,50760000
2021-09-06,51684400
2021-09-07,70448400
2021-09-08,84660600
2021-09-09,93331600
2021-09-10,107576800
2021-09-13,104806600
2021-09-14,84931400
2021-09-15,135497800
2021-09-16,61344200
2021-09-17,82452800
2021-09-20,57569200
2021-09-21,45153400
2021-09-22,26711200
2021-09-23,40606000
2021-09-24,50278400
2021-09-27,68500800
2021-09-28,64652200
2021-09-29,56467400
2021-09-30,82812000
2021-10-01,74975400
2021-10-04,156691600
2021-10-05,94886200
2021-10-06,168775800
2021-10-07,253196600
2021-10-08,223592000
2021-10-11,123020200
2021-10-12,191044200
2021-10-13,134998000
2021-10-14,104307800
2021-10-15,84353000
2021-10-18,152951600
2021-10-19,99358000
2021-10-21,189264000
2021-10-22,65782600
2021-10-25,76296200
2021-10-26,55872800
2021-10-27,82925200
2021-10-28,99023600
2021-10-29,160952400
2021-11-01,65621400
2021-11-02,51923400
2021-11-03,107556600
2021-11-04,103726400
2021-11-05,48035600
2021-11-08,50517400
2021-11-09,120574200
2021-11-10,156118000
2021-11-11,86362400
2021-11-12,56807000
2021-11-15,40131000
2021-11-16,76140200
2021-11-17,72789600
2021-11-18,30911600
2021-11-19,101125800
2021-11-22,92374400
2021-11-23,63127600
2021-11-24,56217000
2021-11-25,97473400
2021-11-26,78633400
2021-11-29,112673000
2021-11-30,219340400
2021-12-01,93119800
2021-12-02,70416400
2021-12-03,46109400
2021-12-06,52050400
2021-12-07,64289400
2021-12-08,56064200
2021-12-09,42688600
2021-12-10,93532200
2021-12-13,50091200
2021-12-14,65061400
2021-12-15,75677400
2021-12-16,69082400
2021-12-17,83945200
2021-12-20,57932600
2021-12-21,49859600
2021-12-22,34814400
2021-12-23,44565000
2021-12-24,54902200
2021-12-27,34096400
2021-12-28,39835400
2021-12-29,20860200
2021-12-30,34951600
2022-01-03,30999600
2022-01-04,44541400
2022-01-05,98910200
2022-01-06,65651200
2022-01-07,68452800
2022-01-10,44378600
2022-01-11,50367600
2022-01-12,34249200
2022-01-13,35763800
2022-01-14,43651400
2022-01-17,43188000
2022-01-18,64484800
2022-01-19,103093600
2022-01-20,53067000
2022-01-21,76806800
2022-01-24,44476800
2022-01-25,69268000
2022-01-26,140636400
2022-01-27,113618000
2022-01-28,121145200
2022-01-31,101700800
2022-02-02,68769000
2022-02-03,60204000
2022-02-04,36629400
2022-02-07,68867800
2022-02-08,158581800
2022-02-09,107360800
2022-02-10,107679400
2022-02-11,81582600
2022-02-14,76263200
2022-02-15,67804400
2022-02-16,74785000
2022-02-17,103038800
2022-02-18,81303200
2022-02-21,31720800
2022-02-22,69476600
2022-02-23,85991000
2022-02-24,170297000
2022-02-25,163299800
2022-03-01,149532200
2022-03-02,110824000
2022-03-04,104914600
2022-03-07,137667600
2022-03-08,104072200
2022-03-09,115109200
2022-03-10,105803000
2022-03-11,122401600
2022-03-14,173513400
2022-03-15,146735400
2022-03-16,291909800
2022-03-17,235559000
2022-03-18,212233400
2022-03-21,162364400
2022-03-22,112672400
2022-03-23,183894800
2022-03-24,210909800
2022-03-25,136083000
2022-03-28,95354400
2022-03-29,160112200
2022-03-30,82476000
2022-03-31,69174000
2022-04-01,62912400
2022-04-04,82013800
2022-04-05,82378200
2022-04-06,129476400
2022-04-07,136162800
2022-04-08,94622400
2022-04-11,107966400
2022-04-12,92691200
2022-04-13,90558600
2022-04-14,63275600
2022-04-18,101496000
2022-04-19,104508400
2022-04-20,164354800
2022-04-21,337363200
2022-04-22,168301800
2022-04-25,179082600
2022-04-26,131930600
2022-04-27,118272800
2022-04-28,443163800
2022-05-09,351637800
2022-05-10,498444800
2022-05-11,198922600
2022-05-12,162727200
2022-05-13,165507800
2022-05-17,149548800
2022-05-18,162519200
2022-05-19,127740400
2022-05-20,106866400
2022-05-23,144005200
2022-05-24,134555000
2022-05-25,132635400
2022-05-27,155078600
2022-05-30,117617200
2022-05-31,262054000
2022-06-02,203021800
2022-06-03,147960000
2022-06-06,148785000
2022-06-07,132673800
2022-06-08,153409200
2022-06-09,216804400
2022-06-10,165119600
2022-06-13,122467200
2022-06-14,100136600
2022-06-15,142400800
2022-06-16,186692600
2022-06-17,156836200
2022-06-20,74978200
2022-06-21,62996600
2022-06-22,88306600
2022-06-23,48817400
2022-06-24,60638400
2022-06-27,76574400
2022-06-28,110131200
2022-06-29,113216400
2022-06-30,125507600
2022-07-01,191672200
2022-07-04,246417000
2022-07-05,90919800
2022-07-06,180812800
2022-07-07,120444800
2022-07-08,57156600
2022-07-11,22860800
2022-07-12,51524400
2022-07-13,142494200
2022-07-14,158438200
2022-07-15,191949400
2022-07-18,152078400
2022-07-19,128963600
2022-07-20,215712600
2022-07-21,125699200
2022-07-22,54461200
2022-07-25,30750600
2022-07-26,58317600
2022-07-27,87439200
2022-07-28,94427400
2022-07-29,132709400
2022-08-01,95909000
2022-08-02,57458200
2022-08-03,55822800
2022-08-04,75188600
2022-08-05,64150800
2022-08-08,82522000
2022-08-09,117148200
2022-08-10,79950200
2022-08-11,106627400
2022-08-12,62626200
2022-08-15,44464800
2022-08-16,109260400
2022-08-18,116693200
2022-08-19,48290200
2022-08-22,121399800
2022-08-23,95553400
2022-08-24,60958200
2022-08-25,77254800
2022-08-26,82356600
2022-08-29,62683800
2022-08-30,109649400
2022-08-31,151631600
2022-09-01,120967800
2022-09-02,90044600
2022-09-05,60491000
2022-09-06,65296200
2022-09-07,97771400
2022-09-08,96931000
2022-09-09,128510800
2022-09-12,110819000
2022-09-13,185487800
2022-09-14,119631200
2022-09-15,156750600
2022-09-16,167812600
2022-09-19,137396600
2022-09-20,140752200
2022-09-21,71044400
2022-09-22,96479200
2022-09-23,61877000
2022-09-26,133769600
2022-09-27,130959400
2022-09-28,133085000
2022-09-29,67945200
2022-09-30,113501000
2022-10-03,54662400
2022-10-04,90247000
2022-10-05,75891600
2022-10-06,43279200
2022-10-07,51267000
2022-10-10,55465000
2022-10-11,71925600
2022-10-12,118731400
2022-10-13,58832000
2022-10-14,106401600
2022-10-17,60905200
2022-10-18,67904400
2022-10-19,71544800
2022-10-20,102422400
2022-10-21,183987800
2022-10-24,102168000
2022-10-25,83305200
2022-10-26,80531400
2022-10-27,84531200
2022-10-28,102437400
2022-10-31,173874600
2022-11-01,111898000
2022-11-02,127515400
2022-11-03,119598600
2022-11-04,70781200
2022-11-07,98034400
2022-11-08,39585800
2022-11-09,68010400
2022-11-10,61964000
2022-11-11,102008200
2022-11-14,61055200
2022-11-15,83000800
2022-11-16,128257800
2022-11-17,167562600
2022-11-18,111646200
2022-11-21,52311600
2022-11-22,79850600
2022-11-23,78250600
2022-11-24,59701400
2022-11-25,77984800
2022-11-28,64779000
2022-11-29,72261000
2022-11-30,347136800
2022-12-01,141493000
2022-12-02,70811400
2022-12-05,146472800
2022-12-06,139360200
2022-12-07,200886200
2022-12-08,279908400
2022-12-09,241338200
2022-12-12,183717600
2022-12-13,224176000
2022-12-14,162689200
2022-12-15,82673400
2022-12-16,770252400
2022-12-19,100871400
2022-12-20,56633800
2022-12-21,37945200
2022-12-22,78836200
2022-12-23,38571200
2022-12-26,19578800
2022-12-27,43282000
2022-12-28,30258400
2022-12-29,56981400
2022-12-30,40655800
2023-01-02,5985400
2023-01-03,13815200
2023-01-04,38575800
2023-01-05,84945800
2023-01-06,44097000
2023-01-09,67250600
2023-01-10,214538800
2023-01-11,193915000
2023-01-12,219659400
2023-01-13,107483800
2023-01-16,145710000
2023-01-17,146238000
2023-01-18,95360600
2023-01-19,81704200
2023-01-20,93227400
2023-01-24,35028000
2023-01-25,72767800
2023-01-26,70558600
2023-01-27,216788400
2023-01-30,82589400
2023-01-31,167297000
2023-02-01,165628800
2023-02-02,99351800
2023-02-03,108125400
2023-02-06,109098400
2023-02-07,118132000
2023-02-08,75656000
2023-02-09,121757400
2023-02-10,81114600
2023-02-13,56771800
2023-02-14,39570600
2023-02-15,75595200
2023-02-16,49569000
2023-02-17,58521000
2023-02-20,40696400
2023-02-21,52604400
2023-02-22,75513400
2023-02-23,177505200
2023-02-24,54138200
2023-02-27,47901800
2023-02-28,146440400
2023-03-01,89565600
2023-03-02,72991800
2023-03-03,88630600
2023-03-06,53728800
2023-03-07,80065800
2023-03-08,104838200
2023-03-09,83286000
2023-03-10,107531000
2023-03-13,92827600
2023-03-14,191898400
2023-03-15,262828600
2023-03-16,135467400
2023-03-17,224171600
2023-03-20,46333000
2023-03-21,131331000
2023-03-24,222156200
2023-03-27,151825600
2023-03-28,103951000
2023-03-29,107454600
2023-03-30,97186200
2023-03-31,92013200
2023-04-03,101724400
2023-04-04,94482600
2023-04-05,42655500
2023-04-06,47999400
2023-04-10,74787800
2023-04-11,37744800
2023-04-12,111901500
2023-04-13,67928500
2023-04-14,142479800
2023-04-17,95789900
2023-04-18,106962300
2023-04-26,207338000
2023-04-27,51076300
2023-04-28,116957800
2023-05-02,98024100
2023-05-03,110683000
2023-05-04,100945900
2023-05-05,64499500
2023-05-08,64678000
2023-05-09,93531000
2023-05-10,58148200
2023-05-11,63262300
2023-05-12,105407300
2023-05-15,76451700
2023-05-16,42752200
2023-05-17,63396700
2023-05-19,78499800
2023-05-22,120027200
2023-05-23,165534100
2023-05-24,125575300
2023-05-25,76424100
2023-05-26,42313700
2023-05-29,60646900
2023-05-30,49086100
2023-05-31,393735900
2023-06-05,149191300
2023-06-06,244590500
2023-06-07,130408700
2023-06-08,173484200
2023-06-09,150849200
2023-06-12,91080300
2023-06-13,143804700
2023-06-14,96670300
2023-06-15,94097900
2023-06-16,103942500
2023-06-19,36211300
2023-06-20,44316800
2023-06-21,58061600
2023-06-22,60457300
2023-06-23,47276900
2023-06-26,74263700
2023-06-27,101592900
2023-07-03,227354700
2023-07-04,119841200
2023-07-05,78430000
2023-07-06,90981000
2023-07-07,128515100
2023-07-10,82685700
2023-07-11,100578900
2023-07-12,123947700
2023-07-13,101281200
2023-07-14,122343600
2023-07-17,99897600
2023-07-18,65073800
2023-07-20,132054000
2023-07-21,111275700
2023-07-24,54865000
2023-07-25,65237300
2023-07-26,88526700
2023-07-27,86556200
2023-07-28,121968500
2023-07-31,189375700
2023-08-01,114702500
2023-08-02,133546200
2023-08-03,68587500
2023-08-04,47144200
2023-08-07,104342100
2023-08-08,66473200
2023-08-09,64495400
2023-08-10,78859600
2023-08-11,46568600
2023-08-14,86460500
2023-08-15,116815700
2023-08-16,163744100
2023-08-18,104894600
2023-08-21,61845800
2023-08-22,93617200
2023-08-23,40844700
2023-08-24,42648300
2023-08-25,65093100
2023-08-28,63980400
2023-08-29,50839300
2023-08-30,65727400
2023-08-31,159062900
2023-09-01,50796000
2023-09-04,56317700
2023-09-05,24893100
2023-09-06,40547800
2023-09-07,124351400
2023-09-08,81980400
2023-09-11,74510600
2023-09-12,54076800
2023-09-13,69884000
2023-09-14,59132600
2023-09-15,165106200
2023-09-18,53450400
2023-09-19,84608400
2023-09-20,64864900
