Date,Low
2023-09-27,5900.0
2023-09-29,6000.0
2023-10-02,6025.0
2023-10-03,6000.0
2023-10-04,5975.0
2023-10-05,6100.0
2023-10-06,6025.0
2023-10-09,5900.0
2023-10-10,5900.0
2023-10-11,5950.0
2023-10-12,6050.0
2023-10-13,6025.0
2023-10-16,5975.0
2023-10-17,5925.0
2023-10-18,5825.0
2023-10-19,5700.0
2023-10-20,5650.0
2023-10-23,5625.0
2023-10-24,5675.0
2023-10-25,5775.0
2023-10-26,5700.0
2023-10-27,5700.0
2023-10-30,5625.0
2023-10-31,5650.0
2023-11-01,5625.0
2023-11-02,5725.0
2023-11-03,5825.0
2023-11-06,5850.0
2023-11-07,5800.0
2023-11-08,5725.0
2023-11-09,5800.0
2023-11-10,5775.0
2023-11-13,5800.0
2023-11-14,5800.0
2023-11-15,5875.0
2023-11-16,5825.0
2023-11-17,5850.0
2023-11-20,5825.0
2023-11-21,5825.0
2023-11-22,5825.0
2023-11-23,5900.0
2023-11-24,5850.0
2023-11-27,5875.0
2023-11-28,5875.0
2023-11-29,5825.0
2023-11-30,5825.0
2023-12-01,5825.0
2023-12-04,5900.0
2023-12-05,5875.0
2023-12-06,5800.0
2023-12-07,5725.0
2023-12-08,5650.0
2023-12-11,5650.0
2023-12-12,5750.0
2023-12-13,5700.0
2023-12-14,5800.0
2023-12-15,5900.0
2023-12-18,5850.0
2023-12-19,5925.0
2023-12-20,5900.0
2023-12-21,5925.0
2023-12-22,5925.0
2023-12-27,5925.0
2023-12-28,6000.0
2023-12-29,6000.0
2024-01-02,6025.0
2024-01-03,6050.0
2024-01-04,6100.0
2024-01-05,6350.0
2024-01-08,6375.0
2024-01-09,6350.0
2024-01-10,6325.0
2024-01-11,6400.0
2024-01-12,6525.0
2024-01-15,6475.0
2024-01-16,6500.0
2024-01-17,6500.0
2024-01-18,6475.0
2024-01-19,6425.0
2024-01-22,6450.0
2024-01-23,6450.0
2024-01-24,6350.0
2024-01-25,6250.0
2024-01-26,6225.0
2024-01-29,6275.0
2024-01-30,6450.0
2024-01-31,6650.0
2024-02-01,6500.0
2024-02-02,6600.0
2024-02-05,6675.0
2024-02-06,6775.0
2024-02-07,6850.0
2024-02-12,7050.0
2024-02-13,7025.0
2024-02-15,7150.0
2024-02-16,7200.0
2024-02-19,7125.0
2024-02-20,7150.0
2024-02-21,7075.0
2024-02-22,7100.0
2024-02-23,7000.0
2024-02-26,6950.0
2024-02-27,6975.0
2024-02-28,7025.0
2024-02-29,7000.0
2024-03-01,6975.0
2024-03-04,6975.0
2024-03-05,7000.0
2024-03-06,7000.0
2024-03-07,7025.0
2024-03-08,7100.0
2024-03-13,7150.0
2024-03-14,7225.0
2024-03-15,7275.0
2024-03-18,7175.0
2024-03-19,7225.0
2024-03-20,7000.0
2024-03-21,7050.0
2024-03-22,6950.0
2024-03-25,7000.0
2024-03-26,7125.0
2024-03-27,7175.0
2024-03-28,7125.0
2024-04-01,6750.0
2024-04-02,6700.0
2024-04-03,6675.0
2024-04-04,6750.0
2024-04-05,6825.0
2024-04-16,6300.0
2024-04-17,6625.0
2024-04-18,6725.0
2024-04-19,6650.0
2024-04-22,6575.0
2024-04-23,6725.0
2024-04-24,6900.0
2024-04-25,6925.0
2024-04-26,6750.0
2024-04-29,6650.0
2024-04-30,6775.0
2024-05-02,6050.0
2024-05-03,6050.0
2024-05-06,6150.0
2024-05-07,6250.0
2024-05-08,6250.0
2024-05-13,6125.0
2024-05-14,6175.0
2024-05-15,6200.0
2024-05-16,6325.0
2024-05-17,6350.0
2024-05-20,6200.0
2024-05-21,5975.0
2024-05-22,5950.0
2024-05-27,5825.0
2024-05-28,5825.0
2024-05-29,5700.0
2024-05-30,5525.0
2024-05-31,5900.0
2024-06-03,6025.0
2024-06-04,6125.0
2024-06-05,5975.0
2024-06-06,6075.0
2024-06-07,6150.0
2024-06-10,6200.0
2024-06-11,6125.0
2024-06-12,5900.0
2024-06-13,5850.0
2024-06-14,5650.0
2024-06-19,5675.0
2024-06-20,5750.0
2024-06-21,6025.0
2024-06-24,6000.0
2024-06-25,5825.0
2024-06-26,5850.0
2024-06-27,5875.0
2024-06-28,6000.0
2024-07-01,6100.0
2024-07-02,6150.0
2024-07-03,6100.0
2024-07-04,6225.0
2024-07-05,6300.0
2024-07-08,6200.0
2024-07-09,6200.0
2024-07-10,6300.0
2024-07-11,6350.0
2024-07-12,6400.0
2024-07-15,6300.0
2024-07-16,6300.0
2024-07-17,6375.0
2024-07-18,6500.0
2024-07-19,6450.0
2024-07-22,6525.0
2024-07-23,6550.0
2024-07-24,6475.0
2024-07-25,6400.0
2024-07-26,6500.0
2024-07-29,6450.0
2024-07-30,6375.0
2024-07-31,6375.0
2024-08-01,6500.0
2024-08-02,6675.0
2024-08-05,6500.0
2024-08-06,6525.0
2024-08-07,6650.0
2024-08-08,6725.0
2024-08-09,6800.0
2024-08-12,6775.0
2024-08-13,6850.0
2024-08-14,7025.0
2024-08-15,6925.0
2024-08-16,7025.0
2024-08-19,7025.0
2024-08-20,7150.0
2024-08-21,7225.0
2024-08-22,6925.0
2024-08-23,6975.0
2024-08-26,7000.0
2024-08-27,6925.0
2024-08-28,7000.0
2024-08-29,7100.0
2024-08-30,7075.0
2024-09-02,7125.0
2024-09-03,7050.0
2024-09-04,7000.0
2024-09-05,7125.0
2024-09-06,7150.0
2024-09-09,7200.0
2024-09-10,7225.0
2024-09-11,7275.0
2024-09-12,7300.0
2024-09-13,7225.0
2024-09-17,7300.0
2024-09-18,7350.0
2024-09-19,7400.0
2024-09-20,7300.0
2024-09-23,7300.0
2024-09-24,7375.0
2024-09-25,7050.0
2024-09-26,7100.0
2024-09-27,7000.0
2024-09-30,6875.0
2024-10-01,6950.0
2024-10-02,6925.0
2024-10-03,6900.0
2024-10-04,6900.0
2024-10-07,6800.0
2024-10-08,6775.0
2024-10-09,6950.0
2024-10-10,6900.0
2024-10-11,6925.0
2024-10-14,6900.0
2024-10-15,6925.0
2024-10-16,6925.0
2024-10-17,7000.0
2024-10-18,7175.0
2024-10-21,7125.0
2024-10-22,7075.0
2024-10-23,7025.0
2024-10-24,6975.0
2024-10-25,6975.0
2024-10-28,6800.0
2024-10-29,6725.0
2024-10-30,6575.0
2024-10-31,6700.0
2024-11-01,6550.0
2024-11-04,6525.0
2024-11-05,6675.0
2024-11-06,6550.0
2024-11-07,6425.0
2024-11-08,6275.0
2024-11-11,6150.0
2024-11-12,6325.0
2024-11-13,6400.0
2024-11-14,6350.0
2024-11-15,6300.0
2024-11-18,6225.0
2024-11-19,6225.0
2024-11-20,6200.0
2024-11-21,6125.0
2024-11-22,6100.0
2024-11-25,6325.0
2024-11-26,6325.0
2024-11-28,6350.0
2024-11-29,6125.0
2024-12-02,5975.0
2024-12-03,6100.0
2024-12-04,6225.0
2024-12-05,6150.0
2024-12-06,6125.0
2024-12-09,6175.0
2024-12-10,6225.0
2024-12-11,6300.0
2024-12-12,6100.0
2024-12-13,5975.0
2024-12-16,5900.0
2024-12-17,5925.0
2024-12-18,5775.0
2024-12-19,5600.0
